DateTime,year,month,day,hour,minute,Temperature,Precipitation - Tipping Bucket,Solar - Incoming,Wind Speed - Average 4.4,RH,Pressure,Dew Point                                                                    
2023-04-27 12:00:00,2023.0,4.0,27.0,14.5,22.5,12.977834166666668,0.0,792.4944379166667,5.613889583333333,44.21388916666667,102.10871958333333,1.0578616666666667
2023-04-27 18:00:00,2023.0,4.0,27.0,20.5,22.5,9.184890000000001,0.0,74.76111125,8.833332916666667,53.135001249999995,101.93947208333333,0.0864175
2023-04-28 00:00:00,2023.0,4.0,28.0,2.5,22.5,5.418083333333333,0.0,1.0,1.9305541666666668,59.69999875,101.77650208333334,-1.7982495833333332
2023-04-28 06:00:00,2023.0,4.0,28.0,8.5,22.5,7.018832499999999,0.20833333333333334,119.43888916666667,4.125,69.48361208333334,101.60791625,1.7932216666666667
2023-04-28 12:00:00,2023.0,4.0,28.0,14.5,22.5,11.339,0.025000000000000005,186.6222229166667,8.355555416666666,75.030555,101.5235,7.06394375
2023-04-28 18:00:00,2023.0,4.0,28.0,20.5,22.5,9.413250416666667,0.20833333333333334,23.166666666666668,14.35,83.85055375,101.33216541666667,6.824138333333334
2023-04-29 00:00:00,2023.0,4.0,29.0,2.5,22.5,6.978805416666667,0.09999999999999999,1.0,13.4722225,86.98389208333333,101.01361333333334,4.9679725
2023-04-29 06:00:00,2023.0,4.0,29.0,8.5,22.5,6.187111666666667,0.13333333333333333,51.77499958333333,10.375000833333333,88.09416833333334,100.76419666666668,4.368834166666667
2023-04-29 12:00:00,2023.0,4.0,29.0,14.5,22.5,9.328306249999999,0.05000000000000001,109.37222208333333,6.280555416666666,88.296385,100.47103208333334,7.5016675
2023-04-29 18:00:00,2023.0,4.0,29.0,20.5,22.5,9.209221666666666,0.0,13.422222916666668,2.2361104166666665,87.63888916666667,100.42991708333334,7.273639166666666
2023-04-30 00:00:00,2023.0,4.0,30.0,2.5,22.5,8.266332499999999,0.016666666666666666,1.0,2.3027775,88.87333208333332,100.13414041666665,6.549500416666667
2023-04-30 06:00:00,2023.0,4.0,30.0,8.5,22.5,8.900805416666666,0.13333333333333333,27.883333750000002,3.1888887500000003,89.36556125,99.78044583333333,7.255609583333334
2023-04-30 12:00:00,2023.0,4.0,30.0,14.5,22.5,8.289305,0.05833333333333334,158.75277875,3.2555549999999998,84.32694166666667,99.54050083333334,5.798138333333333
2023-04-30 18:00:00,2023.0,4.0,30.0,20.5,22.5,6.79711125,0.0,50.78333333333333,1.2166670833333333,77.92388583333333,99.58149541666667,3.2076108333333333
2023-05-01 00:00:00,2023.0,5.0,1.0,2.5,22.5,4.140889583333333,0.0,1.0,0.305555,85.08527833333333,99.18516625,1.8618879166666666
2023-05-01 06:00:00,2023.0,5.0,1.0,8.5,22.5,5.026360833333333,0.024999999999999998,153.066665,2.7749995833333334,83.61805458333333,98.91182833333333,2.469610416666667
2023-05-01 12:00:00,2023.0,5.0,1.0,14.5,22.5,6.728000416666667,0.11666666666666665,308.56388833333335,7.311111666666666,75.91722291666666,98.88667,2.75325
2023-05-01 18:00:00,2023.0,5.0,1.0,20.5,22.5,5.570527916666666,0.0,26.402778333333334,4.369445,77.306665,98.99811083333333,1.88213875
2023-05-02 00:00:00,2023.0,5.0,2.0,2.5,22.5,2.1217495833333335,0.008333333333333333,1.0,2.2583325,84.52472291666668,99.03016708333332,-0.21597166666666667
2023-05-02 06:00:00,2023.0,5.0,2.0,8.5,22.5,3.32238875,0.025000000000000005,181.99444416666665,2.8805558333333336,83.75777583333333,99.20883291666667,0.8203608333333334
2023-05-02 12:00:00,2023.0,5.0,2.0,14.5,22.5,3.5662220833333333,0.20833333333333334,191.45555375,2.6916670833333334,83.26055458333333,99.52047375000001,0.9898883333333334
2023-05-02 18:00:00,2023.0,5.0,2.0,20.5,22.5,1.5959441666666665,0.1416666666666667,21.025000000000002,0.23055583333333332,87.05472291666666,99.87216541666668,-0.3255275
2023-05-03 00:00:00,2023.0,5.0,3.0,2.5,22.5,1.0167495833333333,0.08333333333333333,1.0,1.5333341666666664,88.56194958333333,99.93817083333333,-0.6609999999999999
2023-05-03 06:00:00,2023.0,5.0,3.0,8.5,22.5,3.6408608333333334,0.03333333333333333,114.56666708333334,5.899999583333333,86.32444875,100.16561125,1.5585558333333334
2023-05-03 12:00:00,2023.0,5.0,3.0,14.5,22.5,8.553804583333333,0.06666666666666667,249.76944583333332,11.558333333333332,78.70971999999999,100.41578208333334,5.06636125
2023-05-03 18:00:00,2023.0,5.0,3.0,20.5,22.5,8.480972083333333,0.0,32.80555583333334,7.941667083333333,78.46666916666668,100.84330833333333,4.9475283333333335
2023-05-04 00:00:00,2023.0,5.0,4.0,2.5,22.5,6.1994175,0.0,1.0,1.1222220833333334,85.61389083333334,101.12749958333335,3.9714720833333335
2023-05-04 06:00:00,2023.0,5.0,4.0,8.5,22.5,7.4005275,0.0,124.85000000000001,0.20000083333333332,83.63999958333333,101.44544708333332,4.7967787500000005
2023-05-04 12:00:00,2023.0,5.0,4.0,14.5,22.5,10.883249583333333,0.008333333333333333,313.986115,2.0055554166666667,72.63055416666667,101.64821833333333,6.16583375
2023-05-04 18:00:00,2023.0,5.0,4.0,20.5,22.5,8.224250416666667,0.0,23.272221666666667,0.05000000000000001,81.91138791666667,101.91316791666667,5.306695416666667
2023-05-05 00:00:00,2023.0,5.0,5.0,2.5,22.5,5.732305416666667,0.0,1.0,0.26666625,88.85444416666667,102.14556083333333,4.041750416666667
2023-05-05 06:00:00,2023.0,5.0,5.0,8.5,22.5,8.366417083333333,0.0,320.78611083333334,2.84166625,80.83444375,102.38058375000001,5.174194166666667
2023-05-05 12:00:00,2023.0,5.0,5.0,14.5,22.5,13.67575,0.008333333333333333,325.2527783333333,5.883335416666667,61.82194375,102.54592375,6.47161125
2023-05-05 18:00:00,2023.0,5.0,5.0,20.5,22.5,10.904000416666667,0.0,58.48611125,2.0527770833333334,64.27805708333334,102.64405083333332,4.293028333333333
